name,source_url,face_shape,vibe,cute_level,dark_level,power_level,description,image_url
"다크 리티 LEVEL 33 HP 1,100 EXP 65",https://mapledb.kr/search.php?q=5300001&t=mob,round,cute,5,3,5,"다크 리티 LEVEL 33 HP 1,100 EXP 65의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"멜러디 LEVEL 55 HP 4,000 EXP 175",https://mapledb.kr/search.php?q=5300100&t=mob,round,cute,5,3,5,"멜러디 LEVEL 55 HP 4,000 EXP 175의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"주니어 페페 LEVEL 35 HP 1,400 EXP 75",https://mapledb.kr/search.php?q=5400000&t=mob,round,cute,5,3,5,"주니어 페페 LEVEL 35 HP 1,400 EXP 75의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"리치 LEVEL 65 HP 11,000 EXP 255",https://mapledb.kr/search.php?q=6090000&t=mob,round,cute,5,3,5,"리치 LEVEL 65 HP 11,000 EXP 255의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"설산의 마녀 LEVEL 64 HP 7,700 EXP 250",https://mapledb.kr/search.php?q=6090001&t=mob,round,cute,5,3,5,"설산의 마녀 LEVEL 64 HP 7,700 EXP 250의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"대나무 무사 LEVEL 68 HP 12,500 EXP 265",https://mapledb.kr/search.php?q=6090002&t=mob,round,cute,5,3,5,"대나무 무사 LEVEL 68 HP 12,500 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"선비귀신 LEVEL 62 HP 6,000 EXP 240",https://mapledb.kr/search.php?q=6090003&t=mob,round,cute,5,3,5,"선비귀신 LEVEL 62 HP 6,000 EXP 240의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"루루모 LEVEL 63 HP 7,600 EXP 245",https://mapledb.kr/search.php?q=6090004&t=mob,round,cute,5,3,5,"루루모 LEVEL 63 HP 7,600 EXP 245의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"호문 LEVEL 65 HP 11,000 EXP 255",https://mapledb.kr/search.php?q=6110300&t=mob,round,cute,5,3,5,"호문 LEVEL 65 HP 11,000 EXP 255의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"사이티 LEVEL 68 HP 13,000 EXP 265",https://mapledb.kr/search.php?q=6110301&t=mob,round,cute,5,3,5,"사이티 LEVEL 68 HP 13,000 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레드 드레이크 LEVEL 60 HP 6,000 EXP 220",https://mapledb.kr/search.php?q=6130100&t=mob,round,cute,5,3,5,"레드 드레이크 LEVEL 60 HP 6,000 EXP 220의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"머쉬맘 LEVEL 60 HP 20,000 EXP 1,200",https://mapledb.kr/search.php?q=6130101&t=mob,round,cute,5,3,5,"머쉬맘 LEVEL 60 HP 20,000 EXP 1,200의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"페페 LEVEL 60 HP 7,200 EXP 420",https://mapledb.kr/search.php?q=6130102&t=mob,round,cute,5,3,5,"페페 LEVEL 60 HP 7,200 EXP 420의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"페페 LEVEL 60 HP 7,200 EXP 220",https://mapledb.kr/search.php?q=6130103&t=mob,round,cute,5,3,5,"페페 LEVEL 60 HP 7,200 EXP 220의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"부기 LEVEL 35 HP 14,800 EXP 400",https://mapledb.kr/search.php?q=6130104&t=mob,round,cute,5,3,5,"부기 LEVEL 35 HP 14,800 EXP 400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"버피 LEVEL 61 HP 7,400 EXP 230",https://mapledb.kr/search.php?q=6130200&t=mob,round,cute,5,3,5,"버피 LEVEL 61 HP 7,400 EXP 230의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"깨비 LEVEL 60 HP 3,500 EXP 0",https://mapledb.kr/search.php?q=6130201&t=mob,round,cute,5,3,5,"깨비 LEVEL 60 HP 3,500 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"깨비 LEVEL 60 HP 7,000 EXP 330",https://mapledb.kr/search.php?q=6130202&t=mob,round,cute,5,3,5,"깨비 LEVEL 60 HP 7,000 EXP 330의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"판다곰 LEVEL 60 HP 6,500 EXP 225",https://mapledb.kr/search.php?q=6130203&t=mob,round,cute,5,3,5,"판다곰 LEVEL 60 HP 6,500 EXP 225의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"게비알 LEVEL 64 HP 7,800 EXP 250",https://mapledb.kr/search.php?q=6130204&t=mob,round,cute,5,3,5,"게비알 LEVEL 64 HP 7,800 EXP 250의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"원공 LEVEL 62 HP 7,500 EXP 240",https://mapledb.kr/search.php?q=6130207&t=mob,round,cute,5,3,5,"원공 LEVEL 62 HP 7,500 EXP 240의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"크루 LEVEL 68 HP 12,500 EXP 265",https://mapledb.kr/search.php?q=6130208&t=mob,round,cute,5,3,5,"크루 LEVEL 68 HP 12,500 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"묘선 LEVEL 66 HP 9,000 EXP 255",https://mapledb.kr/search.php?q=6130209&t=mob,round,cute,5,3,5,"묘선 LEVEL 66 HP 9,000 EXP 255의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다일 LEVEL 65 HP 31,000 EXP 810",https://mapledb.kr/search.php?q=6220000&t=mob,round,cute,5,3,5,"다일 LEVEL 65 HP 31,000 EXP 810의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"제노 LEVEL 65 HP 36,000 EXP 940",https://mapledb.kr/search.php?q=6220001&t=mob,round,cute,5,3,5,"제노 LEVEL 65 HP 36,000 EXP 940의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"와일드카고 LEVEL 62 HP 5,500 EXP 240",https://mapledb.kr/search.php?q=6230100&t=mob,round,cute,5,3,5,"와일드카고 LEVEL 62 HP 5,500 EXP 240의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"푸코 LEVEL 63 HP 20,000 EXP 190",https://mapledb.kr/search.php?q=6230101&t=mob,round,cute,5,3,5,"푸코 LEVEL 63 HP 20,000 EXP 190의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 페페 LEVEL 64 HP 7,800 EXP 250",https://mapledb.kr/search.php?q=6230200&t=mob,round,cute,5,3,5,"다크 페페 LEVEL 64 HP 7,800 EXP 250의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 페페 LEVEL 64 HP 7,800 EXP 700",https://mapledb.kr/search.php?q=6230201&t=mob,round,cute,5,3,5,"다크 페페 LEVEL 64 HP 7,800 EXP 700의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레이지 버피 LEVEL 66 HP 9,400 EXP 260",https://mapledb.kr/search.php?q=6230300&t=mob,round,cute,5,3,5,"레이지 버피 LEVEL 66 HP 9,400 EXP 260의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"소울테니 LEVEL 63 HP 7,600 EXP 245",https://mapledb.kr/search.php?q=6230400&t=mob,round,cute,5,3,5,"소울테니 LEVEL 63 HP 7,600 EXP 245의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"주니어 루이넬 LEVEL 63 HP 7,600 EXP 245",https://mapledb.kr/search.php?q=6230401&t=mob,round,cute,5,3,5,"주니어 루이넬 LEVEL 63 HP 7,600 EXP 245의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"마스터 소울테니 LEVEL 67 HP 11,000 EXP 265",https://mapledb.kr/search.php?q=6230500&t=mob,round,cute,5,3,5,"마스터 소울테니 LEVEL 67 HP 11,000 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"아이스 드레이크 LEVEL 64 HP 7,700 EXP 250",https://mapledb.kr/search.php?q=6230600&t=mob,round,cute,5,3,5,"아이스 드레이크 LEVEL 64 HP 7,700 EXP 250의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 드레이크 LEVEL 68 HP 13,000 EXP 265",https://mapledb.kr/search.php?q=6230601&t=mob,round,cute,5,3,5,"다크 드레이크 LEVEL 68 HP 13,000 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스켈레톤 장교 LEVEL 63 HP 7,500 EXP 240",https://mapledb.kr/search.php?q=6230602&t=mob,round,cute,5,3,5,"스켈레톤 장교 LEVEL 63 HP 7,500 EXP 240의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"예티 LEVEL 65 HP 11,000 EXP 255",https://mapledb.kr/search.php?q=6300000&t=mob,round,cute,5,3,5,"예티 LEVEL 65 HP 11,000 EXP 255의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"예티 LEVEL 65 HP 11,000 EXP 390",https://mapledb.kr/search.php?q=6300001&t=mob,round,cute,5,3,5,"예티 LEVEL 65 HP 11,000 EXP 390의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"예티 LEVEL 65 HP 11,000 EXP 455",https://mapledb.kr/search.php?q=6300002&t=mob,round,cute,5,3,5,"예티 LEVEL 65 HP 11,000 EXP 455의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"푼코 LEVEL 67 HP 40,000 EXP 210",https://mapledb.kr/search.php?q=6300003&t=mob,round,cute,5,3,5,"푼코 LEVEL 67 HP 40,000 EXP 210의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"파츠 LEVEL 66 HP 38,000 EXP 200",https://mapledb.kr/search.php?q=6300004&t=mob,round,cute,5,3,5,"파츠 LEVEL 66 HP 38,000 EXP 200의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"좀비 머쉬맘 LEVEL 65 HP 35,000 EXP 1,500",https://mapledb.kr/search.php?q=6300005&t=mob,round,cute,5,3,5,"좀비 머쉬맘 LEVEL 65 HP 35,000 EXP 1,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"버푼 LEVEL 74 HP 16,000 EXP 340",https://mapledb.kr/search.php?q=6300100&t=mob,round,cute,5,3,5,"버푼 LEVEL 74 HP 16,000 EXP 340의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 예티 LEVEL 68 HP 13,000 EXP 265",https://mapledb.kr/search.php?q=6400000&t=mob,round,cute,5,3,5,"다크 예티 LEVEL 68 HP 13,000 EXP 265의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 예티 LEVEL 68 HP 13,000 EXP 445",https://mapledb.kr/search.php?q=6400001&t=mob,round,cute,5,3,5,"다크 예티 LEVEL 68 HP 13,000 EXP 445의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 예티 LEVEL 68 HP 13,000 EXP 715",https://mapledb.kr/search.php?q=6400002&t=mob,round,cute,5,3,5,"다크 예티 LEVEL 68 HP 13,000 EXP 715의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"쿠스코 LEVEL 69 HP 60,000 EXP 240",https://mapledb.kr/search.php?q=6400003&t=mob,round,cute,5,3,5,"쿠스코 LEVEL 69 HP 60,000 EXP 240의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"오파츠 LEVEL 70 HP 80,000 EXP 250",https://mapledb.kr/search.php?q=6400004&t=mob,round,cute,5,3,5,"오파츠 LEVEL 70 HP 80,000 EXP 250의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"딥 버푼 LEVEL 77 HP 19,000 EXP 385",https://mapledb.kr/search.php?q=6400100&t=mob,round,cute,5,3,5,"딥 버푼 LEVEL 77 HP 19,000 EXP 385의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"자동경비시스템 LEVEL 75 HP 16,000 EXP 350",https://mapledb.kr/search.php?q=7090000&t=mob,round,cute,5,3,5,"자동경비시스템 LEVEL 75 HP 16,000 EXP 350의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"D.로이 LEVEL 75 HP 16,000 EXP 350",https://mapledb.kr/search.php?q=7110300&t=mob,round,cute,5,3,5,"D.로이 LEVEL 75 HP 16,000 EXP 350의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"호문쿨루 LEVEL 73 HP 15,500 EXP 320",https://mapledb.kr/search.php?q=7110301&t=mob,round,cute,5,3,5,"호문쿨루 LEVEL 73 HP 15,500 EXP 320의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"루이넬 LEVEL 73 HP 15,500 EXP 320",https://mapledb.kr/search.php?q=7130000&t=mob,round,cute,5,3,5,"루이넬 LEVEL 73 HP 15,500 EXP 320의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"불독 LEVEL 72 HP 15,200 EXP 295",https://mapledb.kr/search.php?q=7130001&t=mob,round,cute,5,3,5,"불독 LEVEL 72 HP 15,200 EXP 295의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"비틀 LEVEL 72 HP 15,200 EXP 295",https://mapledb.kr/search.php?q=7130002&t=mob,round,cute,5,3,5,"비틀 LEVEL 72 HP 15,200 EXP 295의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"듀얼 비틀 LEVEL 76 HP 18,000 EXP 370",https://mapledb.kr/search.php?q=7130003&t=mob,round,cute,5,3,5,"듀얼 비틀 LEVEL 76 HP 18,000 EXP 370의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"헹키 LEVEL 78 HP 20,000 EXP 400",https://mapledb.kr/search.php?q=7130004&t=mob,round,cute,5,3,5,"헹키 LEVEL 78 HP 20,000 EXP 400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"데스테니 LEVEL 85 HP 32,000 EXP 1,300",https://mapledb.kr/search.php?q=7130010&t=mob,round,cute,5,3,5,"데스테니 LEVEL 85 HP 32,000 EXP 1,300의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"망둥이 LEVEL 85 HP 17,000 EXP 1,400",https://mapledb.kr/search.php?q=7130020&t=mob,round,cute,5,3,5,"망둥이 LEVEL 85 HP 17,000 EXP 1,400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"타우로마시스 LEVEL 70 HP 15,000 EXP 270",https://mapledb.kr/search.php?q=7130100&t=mob,round,cute,5,3,5,"타우로마시스 LEVEL 70 HP 15,000 EXP 270의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"타우로스피어 LEVEL 75 HP 18,000 EXP 350",https://mapledb.kr/search.php?q=7130101&t=mob,round,cute,5,3,5,"타우로스피어 LEVEL 75 HP 18,000 EXP 350의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"예티와 페페 LEVEL 78 HP 20,000 EXP 0",https://mapledb.kr/search.php?q=7130102&t=mob,round,cute,5,3,5,"예티와 페페 LEVEL 78 HP 20,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스켈레톤 지휘관 LEVEL 73 HP 15,300 EXP 315",https://mapledb.kr/search.php?q=7130103&t=mob,round,cute,5,3,5,"스켈레톤 지휘관 LEVEL 73 HP 15,300 EXP 315의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"캡틴 LEVEL 70 HP 15,000 EXP 282",https://mapledb.kr/search.php?q=7130104&t=mob,round,cute,5,3,5,"캡틴 LEVEL 70 HP 15,000 EXP 282의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"웨어울프 LEVEL 75 HP 16,000 EXP 350",https://mapledb.kr/search.php?q=7130200&t=mob,round,cute,5,3,5,"웨어울프 LEVEL 75 HP 16,000 EXP 350의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"마스터 데스테니 LEVEL 89 HP 40,000 EXP 1,720",https://mapledb.kr/search.php?q=7130300&t=mob,round,cute,5,3,5,"마스터 데스테니 LEVEL 89 HP 40,000 EXP 1,720의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"노란 왕도깨비 LEVEL 70 HP 25,000 EXP 400",https://mapledb.kr/search.php?q=7130400&t=mob,round,cute,5,3,5,"노란 왕도깨비 LEVEL 70 HP 25,000 EXP 400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"파란 왕도깨비 LEVEL 70 HP 25,000 EXP 400",https://mapledb.kr/search.php?q=7130401&t=mob,round,cute,5,3,5,"파란 왕도깨비 LEVEL 70 HP 25,000 EXP 400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"초록 왕도깨비 LEVEL 70 HP 25,000 EXP 400",https://mapledb.kr/search.php?q=7130402&t=mob,round,cute,5,3,5,"초록 왕도깨비 LEVEL 70 HP 25,000 EXP 400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레쉬 LEVEL 70 HP 14,500 EXP 270",https://mapledb.kr/search.php?q=7130500&t=mob,round,cute,5,3,5,"레쉬 LEVEL 70 HP 14,500 EXP 270의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 레쉬 LEVEL 74 HP 15,500 EXP 340",https://mapledb.kr/search.php?q=7130501&t=mob,round,cute,5,3,5,"다크 레쉬 LEVEL 74 HP 15,500 EXP 340의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"호브 LEVEL 72 HP 15,000 EXP 295",https://mapledb.kr/search.php?q=7130600&t=mob,round,cute,5,3,5,"호브 LEVEL 72 HP 15,000 EXP 295의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"핀호브 LEVEL 76 HP 18,000 EXP 370",https://mapledb.kr/search.php?q=7130601&t=mob,round,cute,5,3,5,"핀호브 LEVEL 76 HP 18,000 EXP 370의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"가시덤불 LEVEL 76 HP 8,000 EXP 0",https://mapledb.kr/search.php?q=7130602&t=mob,round,cute,5,3,5,"가시덤불 LEVEL 76 HP 8,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"파이렛 LEVEL 83 HP 30,000 EXP 1,100",https://mapledb.kr/search.php?q=7140000&t=mob,round,cute,5,3,5,"파이렛 LEVEL 83 HP 30,000 EXP 1,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"듀얼 파이렛 LEVEL 87 HP 35,000 EXP 1,500",https://mapledb.kr/search.php?q=7160000&t=mob,round,cute,5,3,5,"듀얼 파이렛 LEVEL 87 HP 35,000 EXP 1,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"태륜 LEVEL 71 HP 93,000 EXP 1,580",https://mapledb.kr/search.php?q=7220000&t=mob,round,cute,5,3,5,"태륜 LEVEL 71 HP 93,000 EXP 1,580의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"구미호 LEVEL 70 HP 89,000 EXP 1,300",https://mapledb.kr/search.php?q=7220001&t=mob,round,cute,5,3,5,"구미호 LEVEL 70 HP 89,000 EXP 1,300의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"요괴선사 LEVEL 77 HP 108,000 EXP 2,280",https://mapledb.kr/search.php?q=7220002&t=mob,round,cute,5,3,5,"요괴선사 LEVEL 77 HP 108,000 EXP 2,280의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"디트와 로이 LEVEL 80 HP 27,000 EXP 850",https://mapledb.kr/search.php?q=8090000&t=mob,round,cute,5,3,5,"디트와 로이 LEVEL 80 HP 27,000 EXP 850의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"호문스큘러 LEVEL 80 HP 27,000 EXP 850",https://mapledb.kr/search.php?q=8110300&t=mob,round,cute,5,3,5,"호문스큘러 LEVEL 80 HP 27,000 EXP 850의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"주니어 발록 LEVEL 80 HP 50,000 EXP 2,000",https://mapledb.kr/search.php?q=8130100&t=mob,round,cute,5,3,5,"주니어 발록 LEVEL 80 HP 50,000 EXP 2,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"라이칸스로프 LEVEL 80 HP 27,000 EXP 850",https://mapledb.kr/search.php?q=8140000&t=mob,round,cute,5,3,5,"라이칸스로프 LEVEL 80 HP 27,000 EXP 850의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"하프 LEVEL 80 HP 27,000 EXP 850",https://mapledb.kr/search.php?q=8140001&t=mob,round,cute,5,3,5,"하프 LEVEL 80 HP 27,000 EXP 850의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"블러드 하프 LEVEL 83 HP 30,000 EXP 1,100",https://mapledb.kr/search.php?q=8140002&t=mob,round,cute,5,3,5,"블러드 하프 LEVEL 83 HP 30,000 EXP 1,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 예티와 페페 LEVEL 82 HP 29,000 EXP 0",https://mapledb.kr/search.php?q=8140100&t=mob,round,cute,5,3,5,"다크 예티와 페페 LEVEL 82 HP 29,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"검은 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600",https://mapledb.kr/search.php?q=8140101&t=mob,round,cute,5,3,5,"검은 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"붉은 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600",https://mapledb.kr/search.php?q=8140102&t=mob,round,cute,5,3,5,"붉은 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"푸른 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600",https://mapledb.kr/search.php?q=8140103&t=mob,round,cute,5,3,5,"푸른 켄타우로스 LEVEL 88 HP 37,000 EXP 1,600의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"버크 LEVEL 85 HP 32,000 EXP 1,420",https://mapledb.kr/search.php?q=8140110&t=mob,round,cute,5,3,5,"버크 LEVEL 85 HP 32,000 EXP 1,420의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"듀얼 버크 LEVEL 88 HP 37,000 EXP 1,620",https://mapledb.kr/search.php?q=8140111&t=mob,round,cute,5,3,5,"듀얼 버크 LEVEL 88 HP 37,000 EXP 1,620의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"클라크 LEVEL 70 HP 15,000 EXP 270",https://mapledb.kr/search.php?q=8140200&t=mob,round,cute,5,3,5,"클라크 LEVEL 70 HP 15,000 EXP 270의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
